=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.05.02 17:40:07 =~=~=~=~=~=~=~=~=~=~=~=
= RX Location: 3 inches away from the center of the TX (along the Z)
= Tone Frequency: 6Hz
= Baud Rate: 1 S/s
= Bit Rate: 0.5 b/s
= Sampling Frequency: 16Hz
= Encoding: Differential Manchester
=     0: Two state Changes
=     1: One State Change
=     The Two States are TONE and NO_TONE
= Columns(7):
=     sample_num: Chronological Index of Samples
=     x: Reading From the sensor on the X axis
=     y: Reading From the sensor on the Y axis
=     bit_num: Chronological Index of the Bits Sent
=     bit: The Bit Sent, 1 or 0
=     sym_num: Chronological Index of the Symbol
=     sym: The Actual Symbol, TONE(1) or NO_TONE(0)
=~=~=~=~=~=~=~=~=~=~=~==~=~=~=~=~=~=~=~=~=~=~==~=~=~=~=~=~=~=~=~=~=~==~=~=~=~
sample_num,x,y,bit_num,bit,sym_num,sym
747,-141,51,11,1,23,1
748,-145,47,11,1,23,1
749,-47,38,11,1,23,1
750,-46,38,11,1,23,1
751,-48,38,11,1,23,1
752,-143,47,11,1,23,1
753,-144,44,11,1,23,1
754,-149,46,11,1,23,1
755,-48,40,11,1,23,1
756,-45,37,11,1,23,1
757,-48,39,11,1,23,1
758,-146,44,11,1,23,1
759,-147,45,11,1,23,1
760,-41,40,11,1,23,1
761,-43,39,11,1,23,1
762,-38,39,11,1,23,1
763,-144,52,11,1,23,1
764,-146,44,11,1,23,1
765,-146,49,11,1,23,1
766,-46,39,11,1,23,1
767,-48,35,11,1,23,1
768,-137,46,12,1,24,1
769,-143,51,12,1,24,1
770,-145,45,12,1,24,1
771,-47,43,12,1,24,1
772,-48,39,12,1,24,1
773,-44,42,12,1,24,1
774,-144,46,12,1,24,1
775,-145,43,12,1,24,1
776,-52,39,12,1,24,1
777,-51,40,12,1,24,1
778,-49,39,12,1,24,1
779,-141,43,12,1,24,1
780,-148,48,12,1,24,1
781,-146,47,12,1,24,1
782,-41,39,12,1,24,1
783,-47,39,12,1,24,1
784,-141,44,12,1,24,1
785,-146,46,12,1,24,1
786,-147,49,12,1,24,1
787,-48,40,12,1,24,1
788,-49,39,12,1,24,1
789,-48,41,12,1,24,1
790,-145,46,12,1,24,1
791,-151,48,12,1,24,1
792,-48,36,12,1,24,1
793,-50,38,12,1,24,1
794,-42,39,12,1,24,1
795,-144,48,12,1,24,1
796,-146,46,12,1,24,1
797,-145,48,12,1,24,1
798,-51,38,12,1,24,1
799,-44,36,12,1,24,1
800,-46,34,12,1,25,0
801,-48,40,12,1,25,0
802,-43,39,12,1,25,0
803,-43,41,12,1,25,0
804,-44,39,12,1,25,0
805,-48,40,12,1,25,0
806,-47,34,12,1,25,0
807,-47,38,12,1,25,0
808,-44,40,12,1,25,0
809,-45,43,12,1,25,0
810,-48,38,12,1,25,0
811,-47,38,12,1,25,0
812,-47,38,12,1,25,0
813,-47,38,12,1,25,0
814,-42,42,12,1,25,0
815,-51,39,12,1,25,0
816,-49,40,12,1,25,0
817,-46,37,12,1,25,0
818,-44,36,12,1,25,0
819,-42,37,12,1,25,0
820,-39,42,12,1,25,0
821,-43,40,12,1,25,0
822,-47,40,12,1,25,0
823,-46,38,12,1,25,0
824,-46,40,12,1,25,0
825,-40,36,12,1,25,0
826,-41,39,12,1,25,0
827,-46,42,12,1,25,0
828,-41,45,12,1,25,0
829,-46,38,12,1,25,0
830,-43,40,12,1,25,0
831,-46,40,12,1,25,0
832,-44,41,13,1,26,0
833,-43,40,13,1,26,0
834,-44,34,13,1,26,0
835,-46,34,13,1,26,0
836,-48,39,13,1,26,0
837,-45,40,13,1,26,0
838,-48,39,13,1,26,0
839,-47,40,13,1,26,0
840,-47,40,13,1,26,0
841,-49,39,13,1,26,0
842,-42,37,13,1,26,0
843,-47,38,13,1,26,0
844,-46,38,13,1,26,0
845,-44,43,13,1,26,0
846,-47,41,13,1,26,0
847,-45,40,13,1,26,0
848,-46,37,13,1,26,0
849,-47,45,13,1,26,0
850,-48,38,13,1,26,0
851,-41,42,13,1,26,0
852,-44,39,13,1,26,0
853,-41,39,13,1,26,0
854,-49,42,13,1,26,0
855,-43,35,13,1,26,0
856,-40,41,13,1,26,0
857,-47,38,13,1,26,0
858,-44,41,13,1,26,0
859,-49,41,13,1,26,0
860,-50,43,13,1,26,0
861,-44,38,13,1,26,0
862,-50,38,13,1,26,0
863,-44,39,13,1,26,0
864,-144,47,13,1,27,1
865,-146,51,13,1,27,1
866,-53,40,13,1,27,1
867,-47,43,13,1,27,1
868,-49,37,13,1,27,1
869,-142,44,13,1,27,1
870,-145,47,13,1,27,1
871,-143,44,13,1,27,1
872,-48,38,13,1,27,1
873,-51,39,13,1,27,1
874,-47,39,13,1,27,1
875,-152,49,13,1,27,1
876,-147,48,13,1,27,1
877,-47,40,13,1,27,1
878,-51,41,13,1,27,1
879,-47,41,13,1,27,1
880,-147,47,13,1,27,1
881,-145,45,13,1,27,1
882,-145,45,13,1,27,1
883,-53,41,13,1,27,1
884,-46,37,13,1,27,1
885,-144,46,13,1,27,1
886,-146,46,13,1,27,1
887,-150,46,13,1,27,1
888,-42,39,13,1,27,1
889,-45,44,13,1,27,1
890,-48,40,13,1,27,1
891,-144,44,13,1,27,1
892,-145,48,13,1,27,1
893,-45,40,13,1,27,1
894,-46,39,13,1,27,1
895,-46,40,13,1,27,1
896,-146,52,14,1,28,1
897,-149,47,14,1,28,1
898,-143,45,14,1,28,1
899,-46,43,14,1,28,1
900,-45,40,14,1,28,1
901,-140,48,14,1,28,1
902,-144,43,14,1,28,1
903,-141,48,14,1,28,1
904,-52,39,14,1,28,1
905,-49,42,14,1,28,1
906,-47,41,14,1,28,1
907,-147,46,14,1,28,1
908,-146,45,14,1,28,1
909,-57,41,14,1,28,1
910,-48,39,14,1,28,1
911,-49,40,14,1,28,1
912,-145,49,14,1,28,1
913,-146,48,14,1,28,1
914,-145,45,14,1,28,1
915,-49,38,14,1,28,1
916,-47,38,14,1,28,1
917,-49,39,14,1,28,1
918,-142,46,14,1,28,1
919,-146,44,14,1,28,1
920,-44,39,14,1,28,1
921,-47,41,14,1,28,1
922,-47,36,14,1,28,1
923,-145,44,14,1,28,1
924,-145,47,14,1,28,1
925,-145,46,14,1,28,1
926,-43,40,14,1,28,1
927,-45,41,14,1,28,1
928,-46,40,14,1,29,0
929,-45,40,14,1,29,0
930,-43,35,14,1,29,0
931,-49,42,14,1,29,0
932,-45,45,14,1,29,0
933,-40,39,14,1,29,0
934,-47,40,14,1,29,0
935,-44,39,14,1,29,0
936,-42,37,14,1,29,0
937,-40,38,14,1,29,0
938,-41,42,14,1,29,0
939,-39,40,14,1,29,0
940,-43,40,14,1,29,0
941,-39,39,14,1,29,0
942,-42,42,14,1,29,0
943,-43,40,14,1,29,0
944,-45,37,14,1,29,0
945,-43,39,14,1,29,0
946,-46,38,14,1,29,0
947,-48,38,14,1,29,0
948,-47,40,14,1,29,0
949,-42,39,14,1,29,0
950,-44,36,14,1,29,0
951,-49,38,14,1,29,0
952,-46,35,14,1,29,0
953,-44,42,14,1,29,0
954,-46,41,14,1,29,0
955,-46,40,14,1,29,0
956,-46,42,14,1,29,0
957,-43,39,14,1,29,0
958,-46,45,14,1,29,0
959,-46,37,14,1,29,0
960,-144,50,15,0,30,1
961,-143,48,15,0,30,1
962,-144,47,15,0,30,1
963,-43,40,15,0,30,1
964,-49,41,15,0,30,1
965,-44,37,15,0,30,1
966,-147,43,15,0,30,1
967,-148,43,15,0,30,1
968,-49,38,15,0,30,1
969,-44,39,15,0,30,1
970,-45,39,15,0,30,1
971,-144,45,15,0,30,1
972,-147,46,15,0,30,1
973,-149,47,15,0,30,1
974,-50,39,15,0,30,1
975,-49,37,15,0,30,1
976,-48,39,15,0,30,1
977,-150,44,15,0,30,1
978,-150,50,15,0,30,1
979,-47,38,15,0,30,1
980,-46,39,15,0,30,1
981,-46,34,15,0,30,1
982,-145,48,15,0,30,1
983,-149,47,15,0,30,1
984,-148,44,15,0,30,1
985,-45,38,15,0,30,1
986,-42,40,15,0,30,1
987,-139,46,15,0,30,1
988,-146,43,15,0,30,1
989,-143,48,15,0,30,1
990,-47,39,15,0,30,1
991,-50,39,15,0,30,1
992,-47,34,15,0,31,0
993,-46,37,15,0,31,0
994,-42,39,15,0,31,0
995,-45,39,15,0,31,0
996,-46,40,15,0,31,0
997,-40,38,15,0,31,0
998,-45,40,15,0,31,0
999,-47,41,15,0,31,0
1000,-45,40,15,0,31,0
1001,-45,44,15,0,31,0
1002,-43,44,15,0,31,0
1003,-45,39,15,0,31,0
1004,-48,35,15,0,31,0
1005,-43,40,15,0,31,0
1006,-45,41,15,0,31,0
1007,-46,40,15,0,31,0
1008,-46,35,15,0,31,0
1009,-44,41,15,0,31,0
1010,-47,40,15,0,31,0
1011,-43,36,15,0,31,0
1012,-45,40,15,0,31,0
1013,-47,38,15,0,31,0
1014,-41,41,15,0,31,0
1015,-47,39,15,0,31,0
1016,-43,42,15,0,31,0
1017,-42,37,15,0,31,0
1018,-49,36,15,0,31,0
1019,-45,34,15,0,31,0
1020,-48,39,15,0,31,0
1021,-42,36,15,0,31,0
1022,-45,38,15,0,31,0
1023,-41,33,15,0,31,0
1024,-43,41,16,1,32,0
1025,-43,42,16,1,32,0
1026,-48,35,16,1,32,0
1027,-45,36,16,1,32,0
1028,-43,39,16,1,32,0
1029,-44,39,16,1,32,0
1030,-46,41,16,1,32,0
1031,-40,39,16,1,32,0
1032,-45,39,16,1,32,0
1033,-44,38,16,1,32,0
1034,-45,41,16,1,32,0
1035,-43,36,16,1,32,0
1036,-44,39,16,1,32,0
1037,-45,38,16,1,32,0
1038,-43,40,16,1,32,0
1039,-47,38,16,1,32,0
1040,-40,33,16,1,32,0
1041,-47,38,16,1,32,0
1042,-40,39,16,1,32,0
1043,-43,42,16,1,32,0
1044,-49,34,16,1,32,0
1045,-43,43,16,1,32,0
1046,-44,34,16,1,32,0
1047,-50,39,16,1,32,0
1048,-47,40,16,1,32,0
1049,-48,43,16,1,32,0
1050,-51,38,16,1,32,0
1051,-46,39,16,1,32,0
1052,-43,36,16,1,32,0
1053,-47,37,16,1,32,0
1054,-46,38,16,1,32,0
1055,-43,39,16,1,32,0
1056,-153,49,16,1,33,1
1057,-148,43,16,1,33,1
1058,-143,47,16,1,33,1
1059,-48,43,16,1,33,1
1060,-49,40,16,1,33,1
1061,-135,49,16,1,33,1
1062,-146,48,16,1,33,1
1063,-146,48,16,1,33,1
1064,-48,38,16,1,33,1
1065,-48,39,16,1,33,1
1066,-47,39,16,1,33,1
1067,-148,47,16,1,33,1
1068,-147,44,16,1,33,1
1069,-46,42,16,1,33,1
1070,-49,40,16,1,33,1
1071,-45,37,16,1,33,1
1072,-141,43,16,1,33,1
1073,-138,47,16,1,33,1
1074,-144,49,16,1,33,1
1075,-47,40,16,1,33,1
1076,-46,39,16,1,33,1
1077,-139,45,16,1,33,1
1078,-145,48,16,1,33,1
1079,-146,47,16,1,33,1
1080,-40,40,16,1,33,1
1081,-40,42,16,1,33,1
1082,-39,38,16,1,33,1
1083,-146,47,16,1,33,1
1084,-147,48,16,1,33,1
1085,-51,34,16,1,33,1
1086,-49,40,16,1,33,1
1087,-49,38,16,1,33,1
1088,-46,40,17,0,34,0
1089,-48,41,17,0,34,0
1090,-47,41,17,0,34,0
1091,-46,35,17,0,34,0
1092,-48,40,17,0,34,0
1093,-47,40,17,0,34,0
1094,-47,40,17,0,34,0
1095,-48,41,17,0,34,0
1096,-48,34,17,0,34,0
1097,-50,42,17,0,34,0
1098,-45,39,17,0,34,0
1099,-41,39,17,0,34,0
1100,-46,39,17,0,34,0
1101,-46,37,17,0,34,0
1102,-47,40,17,0,34,0
1103,-49,42,17,0,34,0
1104,-43,40,17,0,34,0
1105,-48,35,17,0,34,0
1106,-49,41,17,0,34,0
1107,-39,43,17,0,34,0
1108,-48,39,17,0,34,0
1109,-46,41,17,0,34,0
1110,-50,37,17,0,34,0
1111,-44,37,17,0,34,0
1112,-44,39,17,0,34,0
1113,-46,36,17,0,34,0
1114,-45,35,17,0,34,0
1115,-49,38,17,0,34,0
1116,-43,38,17,0,34,0
1117,-42,37,17,0,34,0
1118,-50,39,17,0,34,0
1119,-46,43,17,0,34,0
1120,-143,43,17,0,35,1
1121,-145,45,17,0,35,1
1122,-146,46,17,0,35,1
1123,-50,42,17,0,35,1
1124,-48,44,17,0,35,1
1125,-49,40,17,0,35,1
1126,-139,45,17,0,35,1
1127,-147,41,17,0,35,1
1128,-45,42,17,0,35,1
1129,-49,40,17,0,35,1
1130,-42,40,17,0,35,1
1131,-143,44,17,0,35,1
1132,-143,49,17,0,35,1
1133,-144,47,17,0,35,1
1134,-48,40,17,0,35,1
1135,-49,36,17,0,35,1
1136,-139,46,17,0,35,1
1137,-142,45,17,0,35,1
1138,-144,43,17,0,35,1
1139,-48,38,17,0,35,1
1140,-49,40,17,0,35,1
1141,-44,40,17,0,35,1
1142,-145,43,17,0,35,1
1143,-147,47,17,0,35,1
1144,-59,39,17,0,35,1
1145,-51,40,17,0,35,1
1146,-47,36,17,0,35,1
1147,-141,47,17,0,35,1
1148,-145,48,17,0,35,1
1149,-148,46,17,0,35,1
1150,-46,34,17,0,35,1
1151,-46,39,17,0,35,1
1152,-45,39,18,0,36,0
1153,-45,40,18,0,36,0
1154,-44,43,18,0,36,0
1155,-44,39,18,0,36,0
1156,-44,43,18,0,36,0
1157,-48,36,18,0,36,0
1158,-47,38,18,0,36,0
1159,-44,38,18,0,36,0
1160,-48,40,18,0,36,0
1161,-45,36,18,0,36,0
1162,-49,39,18,0,36,0
1163,-42,40,18,0,36,0
1164,-45,37,18,0,36,0
1165,-45,39,18,0,36,0
1166,-44,34,18,0,36,0
1167,-44,38,18,0,36,0
1168,-42,38,18,0,36,0
1169,-49,39,18,0,36,0
1170,-46,35,18,0,36,0
1171,-44,39,18,0,36,0
1172,-45,36,18,0,36,0
1173,-48,37,18,0,36,0
1174,-40,35,18,0,36,0
1175,-47,39,18,0,36,0
1176,-47,39,18,0,36,0
1177,-48,38,18,0,36,0
1178,-41,38,18,0,36,0
1179,-42,37,18,0,36,0
1180,-48,40,18,0,36,0
1181,-46,36,18,0,36,0
1182,-41,40,18,0,36,0
1183,-49,37,18,0,36,0
1184,-146,45,18,0,37,1
1185,-148,48,18,0,37,1
1186,-43,39,18,0,37,1
1187,-47,41,18,0,37,1
1188,-45,39,18,0,37,1
1189,-146,46,18,0,37,1
1190,-151,47,18,0,37,1
1191,-146,45,18,0,37,1
1192,-47,40,18,0,37,1
1193,-43,39,18,0,37,1
1194,-139,47,18,0,37,1
1195,-146,44,18,0,37,1
1196,-149,43,18,0,37,1
1197,-47,41,18,0,37,1
1198,-44,39,18,0,37,1
1199,-47,41,18,0,37,1
1200,-148,46,18,0,37,1
1201,-147,43,18,0,37,1
1202,-54,39,18,0,37,1
1203,-47,40,18,0,37,1
1204,-50,40,18,0,37,1
1205,-144,48,18,0,37,1
1206,-144,49,18,0,37,1
1207,-145,47,18,0,37,1
1208,-39,40,18,0,37,1
1209,-47,42,18,0,37,1
1210,-41,41,18,0,37,1
1211,-147,46,18,0,37,1
1212,-144,48,18,0,37,1
1213,-46,43,18,0,37,1
1214,-49,44,18,0,37,1
1215,-48,41,18,0,37,1
1216,-143,45,19,1,38,1
1217,-148,46,19,1,38,1
1218,-144,45,19,1,38,1
1219,-52,41,19,1,38,1
1220,-49,40,19,1,38,1
1221,-144,49,19,1,38,1
1222,-147,48,19,1,38,1
1223,-145,48,19,1,38,1
1224,-40,36,19,1,38,1
1225,-43,40,19,1,38,1
1226,-42,41,19,1,38,1
1227,-147,44,19,1,38,1
1228,-142,47,19,1,38,1
1229,-42,33,19,1,38,1
1230,-45,38,19,1,38,1
1231,-43,39,19,1,38,1
1232,-143,43,19,1,38,1
1233,-149,48,19,1,38,1
1234,-144,48,19,1,38,1
1235,-46,40,19,1,38,1
1236,-41,42,19,1,38,1
1237,-135,45,19,1,38,1
1238,-144,45,19,1,38,1
1239,-145,46,19,1,38,1
1240,-46,38,19,1,38,1
1241,-42,40,19,1,38,1
1242,-44,40,19,1,38,1
1243,-142,44,19,1,38,1
1244,-145,45,19,1,38,1
1245,-54,38,19,1,38,1
1246,-44,44,19,1,38,1
1247,-44,38,19,1,38,1
1248,-45,39,19,1,39,0
1249,-46,38,19,1,39,0
1250,-45,35,19,1,39,0
1251,-45,39,19,1,39,0
1252,-42,40,19,1,39,0
1253,-44,39,19,1,39,0
1254,-48,40,19,1,39,0
1255,-44,40,19,1,39,0
1256,-46,39,19,1,39,0
1257,-45,39,19,1,39,0
1258,-45,36,19,1,39,0
1259,-44,39,19,1,39,0
1260,-49,41,19,1,39,0
1261,-46,39,19,1,39,0
1262,-42,40,19,1,39,0
1263,-45,40,19,1,39,0
1264,-49,39,19,1,39,0
1265,-45,39,19,1,39,0
1266,-43,37,19,1,39,0
1267,-48,43,19,1,39,0
1268,-46,38,19,1,39,0
1269,-45,38,19,1,39,0
1270,-48,38,19,1,39,0
1271,-45,35,19,1,39,0
1272,-40,40,19,1,39,0
1273,-45,34,19,1,39,0
1274,-50,33,19,1,39,0
1275,-48,33,19,1,39,0
1276,-45,42,19,1,39,0
1277,-47,35,19,1,39,0
1278,-41,38,19,1,39,0
1279,-46,41,19,1,39,0
1280,-144,48,20,0,40,1
1281,-147,47,20,0,40,1
1282,-146,46,20,0,40,1
1283,-43,39,20,0,40,1
1284,-45,40,20,0,40,1
1285,-48,40,20,0,40,1
1286,-142,45,20,0,40,1
1287,-146,45,20,0,40,1
1288,-51,39,20,0,40,1
1289,-43,40,20,0,40,1
1290,-45,40,20,0,40,1
1291,-146,44,20,0,40,1
1292,-145,46,20,0,40,1
1293,-150,43,20,0,40,1
1294,-45,39,20,0,40,1
1295,-46,39,20,0,40,1
1296,-129,48,20,0,40,1
1297,-143,49,20,0,40,1
1298,-147,44,20,0,40,1
1299,-51,38,20,0,40,1
1300,-45,39,20,0,40,1
1301,-45,43,20,0,40,1
1302,-148,45,20,0,40,1
1303,-146,44,20,0,40,1
1304,-141,45,20,0,40,1
1305,-46,37,20,0,40,1
1306,-46,41,20,0,40,1
1307,-140,46,20,0,40,1
1308,-143,46,20,0,40,1
1309,-140,47,20,0,40,1
1310,-47,37,20,0,40,1
1311,-47,38,20,0,40,1
1312,-45,40,20,0,41,0
1313,-44,40,20,0,41,0
1314,-48,35,20,0,41,0
1315,-45,36,20,0,41,0
1316,-45,39,20,0,41,0
1317,-43,42,20,0,41,0
1318,-42,34,20,0,41,0
1319,-43,39,20,0,41,0
1320,-44,35,20,0,41,0
1321,-45,40,20,0,41,0
1322,-44,43,20,0,41,0
1323,-43,40,20,0,41,0
1324,-44,34,20,0,41,0
1325,-43,40,20,0,41,0
1326,-43,39,20,0,41,0
1327,-45,38,20,0,41,0
1328,-45,39,20,0,41,0
1329,-42,39,20,0,41,0
1330,-44,43,20,0,41,0
1331,-46,44,20,0,41,0
1332,-45,39,20,0,41,0
1333,-45,38,20,0,41,0
1334,-46,35,20,0,41,0
1335,-42,41,20,0,41,0
1336,-41,35,20,0,41,0
1337,-48,39,20,0,41,0
1338,-43,39,20,0,41,0
1339,-39,41,20,0,41,0
1340,-49,41,20,0,41,0
1341,-45,36,20,0,41,0
1342,-48,41,20,0,41,0
1343,-48,43,20,0,41,0
1344,-45,37,21,1,42,0
1345,-42,40,21,1,42,0
1346,-44,43,21,1,42,0
1347,-44,37,21,1,42,0
1348,-44,39,21,1,42,0
1349,-44,34,21,1,42,0
1350,-42,40,21,1,42,0
1351,-48,41,21,1,42,0
1352,-44,39,21,1,42,0
1353,-40,39,21,1,42,0
1354,-42,40,21,1,42,0
1355,-39,38,21,1,42,0
1356,-43,42,21,1,42,0
1357,-46,39,21,1,42,0
1358,-44,42,21,1,42,0
1359,-45,38,21,1,42,0
1360,-42,39,21,1,42,0
1361,-43,37,21,1,42,0
1362,-41,37,21,1,42,0
1363,-47,38,21,1,42,0
1364,-46,42,21,1,42,0
1365,-49,38,21,1,42,0
1366,-41,38,21,1,42,0
1367,-45,37,21,1,42,0
1368,-43,38,21,1,42,0
1369,-47,37,21,1,42,0
1370,-50,39,21,1,42,0
1371,-42,40,21,1,42,0
1372,-47,42,21,1,42,0
1373,-43,40,21,1,42,0
1374,-41,36,21,1,42,0
1375,-42,36,21,1,42,0
1376,-143,51,21,1,43,1
1377,-148,48,21,1,43,1
1378,-147,47,21,1,43,1
1379,-42,41,21,1,43,1
1380,-48,37,21,1,43,1
1381,-144,46,21,1,43,1
1382,-145,49,21,1,43,1
1383,-147,51,21,1,43,1
1384,-44,37,21,1,43,1
1385,-46,39,21,1,43,1
1386,-51,38,21,1,43,1
1387,-145,47,21,1,43,1
1388,-146,48,21,1,43,1
1389,-49,40,21,1,43,1
1390,-42,40,21,1,43,1
1391,-46,40,21,1,43,1
1392,-140,46,21,1,43,1
1393,-142,48,21,1,43,1
1394,-143,43,21,1,43,1
1395,-49,38,21,1,43,1
1396,-49,36,21,1,43,1
1397,-142,48,21,1,43,1
1398,-142,45,21,1,43,1
1399,-145,46,21,1,43,1
1400,-47,39,21,1,43,1
1401,-49,41,21,1,43,1
1402,-47,35,21,1,43,1
1403,-143,45,21,1,43,1
1404,-147,46,21,1,43,1
1405,-52,40,21,1,43,1
1406,-50,44,21,1,43,1
1407,-44,41,21,1,43,1
1408,-138,47,22,1,44,1
1409,-145,47,22,1,44,1
1410,-145,48,22,1,44,1
1411,-50,32,22,1,44,1
1412,-47,33,22,1,44,1
1413,-42,39,22,1,44,1
1414,-146,42,22,1,44,1
1415,-142,50,22,1,44,1
1416,-48,39,22,1,44,1
1417,-46,34,22,1,44,1
1418,-44,40,22,1,44,1
1419,-144,44,22,1,44,1
1420,-144,46,22,1,44,1
1421,-147,46,22,1,44,1
1422,-48,34,22,1,44,1
1423,-48,33,22,1,44,1
1424,-143,45,22,1,44,1
1425,-149,48,22,1,44,1
1426,-145,48,22,1,44,1
1427,-43,38,22,1,44,1
1428,-50,40,22,1,44,1
1429,-48,38,22,1,44,1
1430,-137,48,22,1,44,1
1431,-144,47,22,1,44,1
1432,-49,40,22,1,44,1
1433,-50,38,22,1,44,1
1434,-49,40,22,1,44,1
1435,-146,46,22,1,44,1
1436,-146,45,22,1,44,1
1437,-146,49,22,1,44,1
1438,-44,39,22,1,44,1
1439,-48,39,22,1,44,1
1440,-43,40,22,1,45,0
1441,-47,38,22,1,45,0
1442,-46,39,22,1,45,0
1443,-48,40,22,1,45,0
1444,-44,39,22,1,45,0
1445,-45,38,22,1,45,0
1446,-46,39,22,1,45,0
1447,-45,39,22,1,45,0
1448,-46,40,22,1,45,0
1449,-49,40,22,1,45,0
1450,-48,41,22,1,45,0
1451,-45,35,22,1,45,0
1452,-46,39,22,1,45,0
1453,-45,39,22,1,45,0
1454,-47,39,22,1,45,0
1455,-44,43,22,1,45,0
1456,-42,40,22,1,45,0
1457,-43,37,22,1,45,0
1458,-44,43,22,1,45,0
1459,-47,39,22,1,45,0
1460,-44,41,22,1,45,0
1461,-46,38,22,1,45,0
1462,-43,36,22,1,45,0
1463,-41,40,22,1,45,0
1464,-48,40,22,1,45,0
1465,-48,41,22,1,45,0
1466,-46,37,22,1,45,0
1467,-41,35,22,1,45,0
1468,-47,36,22,1,45,0
1469,-43,40,22,1,45,0
1470,-45,36,22,1,45,0
1471,-42,40,22,1,45,0
1472,-46,40,23,0,46,1
1473,-149,48,23,0,46,1
1474,-145,51,23,0,46,1
1475,-52,41,23,0,46,1
1476,-45,39,23,0,46,1
1477,-45,41,23,0,46,1
1478,-149,46,23,0,46,1
1479,-143,44,23,0,46,1
1480,-146,46,23,0,46,1
1481,-51,41,23,0,46,1
1482,-48,34,23,0,46,1
1483,-140,47,23,0,46,1
1484,-145,51,23,0,46,1
1485,-146,51,23,0,46,1
1486,-52,39,23,0,46,1
1487,-48,39,23,0,46,1
1488,-47,39,23,0,46,1
1489,-141,47,23,0,46,1
1490,-144,46,23,0,46,1
1491,-50,34,23,0,46,1
1492,-50,40,23,0,46,1
1493,-49,39,23,0,46,1
1494,-142,47,23,0,46,1
1495,-144,45,23,0,46,1
1496,-149,48,23,0,46,1
1497,-46,39,23,0,46,1
1498,-45,40,23,0,46,1
1499,-142,47,23,0,46,1
1500,-146,44,23,0,46,1
1501,-150,47,23,0,46,1
1502,-46,41,23,0,46,1
1503,-42,41,23,0,46,1
1504,-45,35,23,0,47,0
1505,-45,37,23,0,47,0
1506,-47,39,23,0,47,0
1507,-45,33,23,0,47,0
1508,-43,38,23,0,47,0
1509,-43,38,23,0,47,0
1510,-47,39,23,0,47,0
1511,-49,39,23,0,47,0
1512,-43,42,23,0,47,0
1513,-42,38,23,0,47,0
1514,-44,40,23,0,47,0
1515,-46,39,23,0,47,0
1516,-43,39,23,0,47,0
1517,-44,38,23,0,47,0
1518,-39,39,23,0,47,0
1519,-45,37,23,0,47,0
1520,-46,41,23,0,47,0
1521,-43,40,23,0,47,0
1522,-45,36,23,0,47,0
1523,-43,38,23,0,47,0
1524,-47,37,23,0,47,0
1525,-41,39,23,0,47,0
1526,-44,39,23,0,47,0
1527,-44,38,23,0,47,0
1528,-47,39,23,0,47,0
1529,-46,36,23,0,47,0
1530,-44,39,23,0,47,0
1531,-43,36,23,0,47,0
1532,-45,37,23,0,47,0
1533,-47,36,23,0,47,0
1534,-43,37,23,0,47,0
1535,-46,42,23,0,47,0
1536,-145,46,24,0,48,1
1537,-150,46,24,0,48,1
1538,-147,44,24,0,48,1
1539,-45,39,24,0,48,1
1540,-48,37,24,0,48,1
1541,-146,45,24,0,48,1
1542,-144,48,24,0,48,1
1543,-146,47,24,0,48,1
1544,-43,38,24,0,48,1
1545,-49,39,24,0,48,1
1546,-46,33,24,0,48,1
1547,-147,47,24,0,48,1
1548,-147,49,24,0,48,1
1549,-47,35,24,0,48,1
1550,-41,40,24,0,48,1
1551,-48,41,24,0,48,1
1552,-145,47,24,0,48,1
1553,-150,48,24,0,48,1
1554,-147,46,24,0,48,1
1555,-43,38,24,0,48,1
1556,-48,42,24,0,48,1
1557,-139,49,24,0,48,1
1558,-147,46,24,0,48,1
1559,-142,46,24,0,48,1
1560,-48,38,24,0,48,1
1561,-43,38,24,0,48,1
1562,-52,41,24,0,48,1
1563,-146,44,24,0,48,1
1564,-149,51,24,0,48,1
1565,-47,40,24,0,48,1
1566,-46,41,24,0,48,1
1567,-46,41,24,0,48,1
1568,-46,34,24,0,49,0
1569,-47,39,24,0,49,0
1570,-44,39,24,0,49,0
1571,-46,34,24,0,49,0
1572,-44,41,24,0,49,0
1573,-46,39,24,0,49,0
1574,-46,38,24,0,49,0
1575,-46,40,24,0,49,0
1576,-46,39,24,0,49,0
1577,-48,40,24,0,49,0
1578,-45,40,24,0,49,0
1579,-46,39,24,0,49,0
1580,-47,39,24,0,49,0
1581,-46,37,24,0,49,0
1582,-47,35,24,0,49,0
1583,-47,36,24,0,49,0
1584,-43,40,24,0,49,0
1585,-48,34,24,0,49,0
1586,-45,38,24,0,49,0
1587,-43,38,24,0,49,0
1588,-46,42,24,0,49,0
1589,-50,42,24,0,49,0
1590,-40,38,24,0,49,0
1591,-41,43,24,0,49,0
1592,-42,41,24,0,49,0
1593,-42,44,24,0,49,0
1594,-43,41,24,0,49,0
1595,-44,37,24,0,49,0
1596,-43,42,24,0,49,0
1597,-47,39,24,0,49,0
1598,-46,38,24,0,49,0
1599,-46,37,24,0,49,0
1600,-145,44,25,0,50,1
1601,-146,43,25,0,50,1
1602,-147,47,25,0,50,1
1603,-49,40,25,0,50,1
1604,-46,38,25,0,50,1
1605,-45,37,25,0,50,1
1606,-145,42,25,0,50,1
1607,-144,43,25,0,50,1
